run_id,tick,y,score,judgeable,alarm_q01
F-flood-h1_to_srv1-s3005-r1,41,0,-0.5796105092605491,True,False
F-flood-h1_to_srv1-s3005-r1,42,0,-0.6277916372039423,True,False
F-flood-h1_to_srv1-s3005-r1,43,0,-0.6395468089275913,True,False
F-flood-h1_to_srv1-s3005-r1,44,0,-0.6047780369069093,True,False
F-flood-h1_to_srv1-s3005-r1,45,0,-0.650366453482475,True,True
F-flood-h1_to_srv1-s3005-r1,46,0,-0.5917503356590066,True,False
F-flood-h1_to_srv1-s3005-r1,47,0,-0.63971492252744,True,False
F-flood-h1_to_srv1-s3005-r1,48,0,-0.5601721006066028,True,False
F-flood-h1_to_srv1-s3005-r1,49,0,-0.3835123563290121,True,False
F-flood-h1_to_srv1-s3005-r1,50,0,-0.37366810747158347,True,False
F-flood-h1_to_srv1-s3005-r1,51,0,-0.3841217159943883,True,False
F-flood-h1_to_srv1-s3005-r1,52,0,-0.3687765586776483,True,False
F-flood-h1_to_srv1-s3005-r1,53,0,-0.35971501899989655,True,False
F-flood-h1_to_srv1-s3005-r1,54,0,-0.37069739985460015,True,False
F-flood-h1_to_srv1-s3005-r1,55,0,-0.360901209899622,True,False
F-flood-h1_to_srv1-s3005-r1,56,0,-0.36627256570226635,True,False
F-flood-h1_to_srv1-s3005-r1,57,0,-0.4718818111774444,True,False
F-flood-h1_to_srv1-s3005-r1,58,0,-0.4072381195478234,True,False
F-flood-h1_to_srv1-s3005-r1,59,0,-0.3630997552588374,True,False
F-flood-h2_to_srv2-s3006-r1,1,0,,False,False
F-flood-h2_to_srv2-s3006-r1,2,0,-0.3749855233583824,True,False
F-flood-h2_to_srv2-s3006-r1,3,0,-0.359985494471446,True,False
F-flood-h2_to_srv2-s3006-r1,4,0,-0.3621353712666468,True,False
F-flood-h2_to_srv2-s3006-r1,5,0,-0.3659263941543332,True,False
F-flood-h2_to_srv2-s3006-r1,6,0,-0.37003354030533436,True,False
F-flood-h2_to_srv2-s3006-r1,7,0,-0.35993821693770905,True,False
F-flood-h2_to_srv2-s3006-r1,8,0,-0.36189365900681086,True,False
F-flood-h2_to_srv2-s3006-r1,9,0,-0.35906676689937056,True,False
F-flood-h2_to_srv2-s3006-r1,10,0,-0.35924619549973963,True,False
F-flood-h2_to_srv2-s3006-r1,11,0,-0.3654665142224981,True,False
F-flood-h2_to_srv2-s3006-r1,12,0,-0.3648064424013567,True,False
F-flood-h2_to_srv2-s3006-r1,13,0,-0.3708518111384616,True,False
F-flood-h2_to_srv2-s3006-r1,14,0,-0.36439817668330116,True,False
F-flood-h2_to_srv2-s3006-r1,15,0,-0.48815620183526925,True,False
F-flood-h2_to_srv2-s3006-r1,16,0,-0.4043913836857719,True,False
F-flood-h2_to_srv2-s3006-r1,17,0,-0.36484259986941053,True,False
F-flood-h2_to_srv2-s3006-r1,18,0,-0.3634458078356233,True,False
F-flood-h2_to_srv2-s3006-r1,19,0,-0.4080494276995809,True,False
F-flood-h2_to_srv2-s3006-r1,20,0,-0.42670735020350453,True,False
F-flood-h2_to_srv2-s3006-r1,21,1,-0.6257151026088364,True,False
F-flood-h2_to_srv2-s3006-r1,22,1,-0.6200567539827339,True,False
F-flood-h2_to_srv2-s3006-r1,23,1,-0.5026521222644234,True,False
F-flood-h2_to_srv2-s3006-r1,24,1,-0.4900582117289117,True,False
F-flood-h2_to_srv2-s3006-r1,25,1,-0.48608216133266485,True,False
F-flood-h2_to_srv2-s3006-r1,26,1,-0.4815797954701879,True,False
F-flood-h2_to_srv2-s3006-r1,27,1,-0.48065980515365775,True,False
F-flood-h2_to_srv2-s3006-r1,28,1,-0.4794561371112035,True,False
F-flood-h2_to_srv2-s3006-r1,29,1,-0.4789857349608185,True,False
F-flood-h2_to_srv2-s3006-r1,30,1,-0.47781242820275077,True,False
F-flood-h2_to_srv2-s3006-r1,31,1,-0.4826718609476206,True,False
F-flood-h2_to_srv2-s3006-r1,32,1,-0.4761170308152224,True,False
F-flood-h2_to_srv2-s3006-r1,33,1,-0.4777202622298411,True,False
F-flood-h2_to_srv2-s3006-r1,34,1,-0.4806102615773268,True,False
F-flood-h2_to_srv2-s3006-r1,35,1,-0.48307272280550895,True,False
F-flood-h2_to_srv2-s3006-r1,36,1,-0.477726390647444,True,False
F-flood-h2_to_srv2-s3006-r1,37,1,-0.4772065991594564,True,False
F-flood-h2_to_srv2-s3006-r1,38,1,-0.4894354859840006,True,False
F-flood-h2_to_srv2-s3006-r1,39,1,-0.48265086353860187,True,False
F-flood-h2_to_srv2-s3006-r1,40,1,-0.4779312191997787,True,False
F-flood-h2_to_srv2-s3006-r1,41,0,-0.5488068574626269,True,False
F-flood-h2_to_srv2-s3006-r1,42,0,-0.6170791991030017,True,False
F-flood-h2_to_srv2-s3006-r1,43,0,-0.665725577820918,True,True
F-flood-h2_to_srv2-s3006-r1,44,0,-0.5166684424064427,True,False
F-flood-h2_to_srv2-s3006-r1,45,0,-0.6272495790493792,True,False
F-flood-h2_to_srv2-s3006-r1,46,0,-0.5527251889258303,True,False
F-flood-h2_to_srv2-s3006-r1,47,0,-0.3540009045800291,True,False
F-flood-h2_to_srv2-s3006-r1,48,0,-0.3533698707818115,True,False
F-flood-h2_to_srv2-s3006-r1,49,0,-0.36143190466940056,True,False
F-flood-h2_to_srv2-s3006-r1,50,0,-0.36245725389613515,True,False
F-flood-h2_to_srv2-s3006-r1,51,0,-0.3603827540190647,True,False
F-flood-h2_to_srv2-s3006-r1,52,0,-0.35998046981084325,True,False
F-flood-h2_to_srv2-s3006-r1,53,0,-0.36239416140170305,True,False
F-flood-h2_to_srv2-s3006-r1,54,0,-0.36127331706872323,True,False
F-flood-h2_to_srv2-s3006-r1,55,0,-0.36787754187454846,True,False
F-flood-h2_to_srv2-s3006-r1,56,0,-0.36249834962703376,True,False
F-flood-h2_to_srv2-s3006-r1,57,0,-0.36449268209346414,True,False
F-flood-h2_to_srv2-s3006-r1,58,0,-0.3625293270554312,True,False
F-flood-h2_to_srv2-s3006-r1,59,0,-0.3623932343792457,True,False
F-shift-s1-s2-s3007-r1,1,0,,False,False
F-shift-s1-s2-s3007-r1,2,0,-0.47866395801149997,True,False
F-shift-s1-s2-s3007-r1,3,0,-0.4061135650539309,True,False
F-shift-s1-s2-s3007-r1,4,0,-0.3648695936874821,True,False
F-shift-s1-s2-s3007-r1,5,0,-0.36547381252854144,True,False
F-shift-s1-s2-s3007-r1,6,0,-0.3779669470447402,True,False
F-shift-s1-s2-s3007-r1,7,0,-0.3647854486485781,True,False
F-shift-s1-s2-s3007-r1,8,0,-0.36344175717066846,True,False
F-shift-s1-s2-s3007-r1,9,0,-0.35788768030728224,True,False
F-shift-s1-s2-s3007-r1,10,0,-0.3920739221925313,True,False
F-shift-s1-s2-s3007-r1,11,0,-0.4053756347692492,True,False
F-shift-s1-s2-s3007-r1,12,0,-0.3813817186937613,True,False
F-shift-s1-s2-s3007-r1,13,0,-0.3596573315335817,True,False
F-shift-s1-s2-s3007-r1,14,0,-0.36765846520923395,True,False
F-shift-s1-s2-s3007-r1,15,0,-0.36143951339756697,True,False
F-shift-s1-s2-s3007-r1,16,0,-0.36491045514178794,True,False
F-shift-s1-s2-s3007-r1,17,0,-0.36215170894966625,True,False
F-shift-s1-s2-s3007-r1,18,0,-0.359093036273265,True,False
F-shift-s1-s2-s3007-r1,19,0,-0.3610336814743679,True,False
F-shift-s1-s2-s3007-r1,20,0,-0.39617739771074767,True,False
F-shift-s1-s2-s3007-r1,21,1,,False,False
F-shift-s1-s2-s3007-r1,22,1,,False,False
F-shift-s1-s2-s3007-r1,23,1,-0.5014881571363506,True,False
F-shift-s1-s2-s3007-r1,24,1,-0.5086194791729552,True,False
F-shift-s1-s2-s3007-r1,25,1,-0.5432819870409238,True,False
F-shift-s1-s2-s3007-r1,26,1,-0.5198067224528087,True,False
F-shift-s1-s2-s3007-r1,27,1,-0.5167562352775295,True,False
F-shift-s1-s2-s3007-r1,28,1,-0.5332396522694752,True,False
F-shift-s1-s2-s3007-r1,29,1,-0.5016569761624448,True,False
F-shift-s1-s2-s3007-r1,30,1,-0.5467000827543516,True,False
F-shift-s1-s2-s3007-r1,31,1,-0.5472056492039127,True,False
F-shift-s1-s2-s3007-r1,32,1,-0.5439514563505263,True,False
F-shift-s1-s2-s3007-r1,33,1,-0.543400823032249,True,False
F-shift-s1-s2-s3007-r1,34,1,-0.5860837360566462,True,False
F-shift-s1-s2-s3007-r1,35,1,-0.5293729934755917,True,False
F-shift-s1-s2-s3007-r1,36,1,-0.5089569665090695,True,False
F-shift-s1-s2-s3007-r1,37,1,-0.5191640233524326,True,False
F-shift-s1-s2-s3007-r1,38,1,-0.5500252423269363,True,False
F-shift-s1-s2-s3007-r1,39,1,-0.5045812812344154,True,False
F-shift-s1-s2-s3007-r1,40,1,-0.5165731132543664,True,False
F-shift-s1-s2-s3007-r1,41,0,,False,False
F-shift-s1-s2-s3007-r1,42,0,,False,False
F-shift-s1-s2-s3007-r1,43,0,-0.6661058179037717,True,True
F-shift-s1-s2-s3007-r1,44,0,-0.6327614467679181,True,False
F-shift-s1-s2-s3007-r1,45,0,-0.5632842846096682,True,False
F-shift-s1-s2-s3007-r1,46,0,-0.47123237252364497,True,False
F-shift-s1-s2-s3007-r1,47,0,-0.4047671793110351,True,False
F-shift-s1-s2-s3007-r1,48,0,-0.37800705853951855,True,False
F-shift-s1-s2-s3007-r1,49,0,-0.37666128578423486,True,False
F-shift-s1-s2-s3007-r1,50,0,-0.38158623999280067,True,False
F-shift-s1-s2-s3007-r1,51,0,-0.38234175269459625,True,False
F-shift-s1-s2-s3007-r1,52,0,-0.37437811100595597,True,False
F-shift-s1-s2-s3007-r1,53,0,-0.382006619301299,True,False
F-shift-s1-s2-s3007-r1,54,0,-0.37622956725278645,True,False
F-shift-s1-s2-s3007-r1,55,0,-0.3815380039174086,True,False
F-shift-s1-s2-s3007-r1,56,0,-0.38182982945431315,True,False
F-shift-s1-s2-s3007-r1,57,0,-0.3813258601005206,True,False
F-shift-s1-s2-s3007-r1,58,0,-0.37983941037650953,True,False
F-shift-s1-s2-s3007-r1,59,0,-0.38091864421881283,True,False
F-shift-s1-s3-s3008-r1,1,0,,False,False
F-shift-s1-s3-s3008-r1,2,0,-0.36759801775247536,True,False
F-shift-s1-s3-s3008-r1,3,0,-0.3856417312816251,True,False
F-shift-s1-s3-s3008-r1,4,0,-0.3929180768839478,True,False
F-shift-s1-s3-s3008-r1,5,0,-0.3707691289011769,True,False
F-shift-s1-s3-s3008-r1,6,0,-0.37834472739478614,True,False
F-shift-s1-s3-s3008-r1,7,0,-0.3698385335803557,True,False
F-shift-s1-s3-s3008-r1,8,0,-0.3666870461713902,True,False
F-shift-s1-s3-s3008-r1,9,0,-0.35627383068730384,True,False
F-shift-s1-s3-s3008-r1,10,0,-0.35788580882707904,True,False
F-shift-s1-s3-s3008-r1,11,0,-0.36812247860454866,True,False
F-shift-s1-s3-s3008-r1,12,0,-0.35990220907241793,True,False
F-shift-s1-s3-s3008-r1,13,0,-0.3782359344705597,True,False
F-shift-s1-s3-s3008-r1,14,0,-0.37852708826893655,True,False
F-shift-s1-s3-s3008-r1,15,0,-0.3791343530863932,True,False
F-shift-s1-s3-s3008-r1,16,0,-0.3622464788418074,True,False
F-shift-s1-s3-s3008-r1,17,0,-0.3659971247825763,True,False
F-shift-s1-s3-s3008-r1,18,0,-0.36100783412300086,True,False
F-shift-s1-s3-s3008-r1,19,0,-0.36167613537071136,True,False
F-shift-s1-s3-s3008-r1,20,0,-0.36717499836391065,True,False
F-shift-s1-s3-s3008-r1,21,1,,False,False
F-shift-s1-s3-s3008-r1,22,1,,False,False
F-shift-s1-s3-s3008-r1,23,1,-0.5123857069448644,True,False
F-shift-s1-s3-s3008-r1,24,1,-0.5187357995842043,True,False
F-shift-s1-s3-s3008-r1,25,1,-0.49239063512207376,True,False
F-shift-s1-s3-s3008-r1,26,1,-0.4979503894191717,True,False
F-shift-s1-s3-s3008-r1,27,1,-0.560399322208084,True,False
F-shift-s1-s3-s3008-r1,28,1,-0.5300068120938927,True,False
F-shift-s1-s3-s3008-r1,29,1,-0.527748114000273,True,False
F-shift-s1-s3-s3008-r1,30,1,-0.5505165970276125,True,False
F-shift-s1-s3-s3008-r1,31,1,-0.5083469716806813,True,False
F-shift-s1-s3-s3008-r1,32,1,-0.5111949965269337,True,False
F-shift-s1-s3-s3008-r1,33,1,-0.5163273648798764,True,False
F-shift-s1-s3-s3008-r1,34,1,-0.5030349581051444,True,False
F-shift-s1-s3-s3008-r1,35,1,-0.5436301927052897,True,False
F-shift-s1-s3-s3008-r1,36,1,-0.5061211060499021,True,False
F-shift-s1-s3-s3008-r1,37,1,-0.4957150550701163,True,False
F-shift-s1-s3-s3008-r1,38,1,-0.4976533472707448,True,False
F-shift-s1-s3-s3008-r1,39,1,-0.4848085382862797,True,False
F-shift-s1-s3-s3008-r1,40,1,-0.5467022187851097,True,False
F-shift-s1-s3-s3008-r1,41,0,,False,False
F-shift-s1-s3-s3008-r1,42,0,,False,False
F-shift-s1-s3-s3008-r1,43,0,-0.6518795998843517,True,True
F-shift-s1-s3-s3008-r1,44,0,-0.5050851520337355,True,False
F-shift-s1-s3-s3008-r1,45,0,-0.48347780043048266,True,False
F-shift-s1-s3-s3008-r1,46,0,-0.4543863585601356,True,False
F-shift-s1-s3-s3008-r1,47,0,-0.3907848128586819,True,False
F-shift-s1-s3-s3008-r1,48,0,-0.40229798600680206,True,False
F-shift-s1-s3-s3008-r1,49,0,-0.3837094221032259,True,False
F-shift-s1-s3-s3008-r1,50,0,-0.38162084076661956,True,False
F-shift-s1-s3-s3008-r1,51,0,-0.38688485507374176,True,False
F-shift-s1-s3-s3008-r1,52,0,-0.3928847363532998,True,False
F-shift-s1-s3-s3008-r1,53,0,-0.38556420501990746,True,False
F-shift-s1-s3-s3008-r1,54,0,-0.3881181884195875,True,False
F-shift-s1-s3-s3008-r1,55,0,-0.39013686580565066,True,False
F-shift-s1-s3-s3008-r1,56,0,-0.39991063643443336,True,False
F-shift-s1-s3-s3008-r1,57,0,-0.3864185881426826,True,False
F-shift-s1-s3-s3008-r1,58,0,-0.3825118625723468,True,False
F-shift-s1-s3-s3008-r1,59,0,-0.3968402181405237,True,False
